time,x,y,yaw,vx,vy,yaw_rate,lat_accel_g,FL,FR,RL,RR
11.08,107.433,-47.2853,-2.97059,29.8463,-0.0082172,0.0125784,0.038269,4205.9,4188.76,1152.88,1135.74
11.09,107.14,-47.3359,-2.97047,29.6204,-0.00914032,0.0123633,0.03733,4111.63,4100.77,1219.35,1208.49
11.1,106.849,-47.386,-2.97035,29.3956,-0.00959108,0.0118845,0.0356119,4017.19,4014.01,1284.85,1281.67
11.11,106.56,-47.4359,-2.97023,29.2696,-0.00916322,0.0111318,0.0332132,3963.72,3964.39,1322.62,1323.3
11.12,106.273,-47.4855,-2.97013,29.0463,-0.00877799,0.010214,0.0302425,3869.27,3879.29,1386.87,1396.89
11.13,105.988,-47.5348,-2.97003,28.8241,-0.00775284,0.00910429,0.0267506,3775.17,3794.86,1450.7,1470.39
11.14,105.705,-47.5838,-2.96994,28.6676,-0.00609492,0.00818816,0.0239281,2400.88,2429.5,2798.68,2827.31
11.15,105.423,-47.6326,-2.96987,28.4855,-0.004512,0.00735242,0.0213494,3636.43,3659.63,1554.73,1577.93
11.16,105.144,-47.681,-2.9698,28.2848,-0.00293919,0.00691009,0.0199236,3555.06,3580.1,1615.9,1640.94
11.17,104.866,-47.7292,-2.96973,28.0969,-0.00133683,0.00694357,0.0198872,3481.11,3504.15,1674.78,1697.82
11.18,104.59,-47.7771,-2.96966,27.9478,6.18636e-05,0.00714341,0.0203509,3424.33,3442.11,1723.35,1741.13
11.19,104.316,-47.8248,-2.96959,27.7811,0.00119853,0.00723608,0.020492,3359.22,3375.55,1774.94,1791.28
11.2,104.043,-47.8722,-2.96951,27.6247,0.00223146,0.00743825,0.0209459,3298.61,3313.33,1823.19,1837.92
11.21,103.772,-47.9194,-2.96944,27.4781,0.00315223,0.00769371,0.0215503,3242.31,3255.12,1868.38,1881.19
11.22,103.502,-47.9664,-2.96936,27.3446,0.00378945,0.00774627,0.0215921,3192.88,3200.9,1910.77,1918.79
11.23,103.233,-48.0132,-2.96928,27.2241,0.00428639,0.00775008,0.0215075,3147.13,3154.1,1946.94,1953.91
11.24,102.965,-48.0598,-2.9692,27.1152,0.00471615,0.00777504,0.0214905,3106.29,3112.29,1979.17,1985.18
11.25,102.699,-48.1063,-2.96913,27.0166,0.00508574,0.0078108,0.0215108,3069.81,3074.96,2007.87,2013.03
11.26,102.433,-48.1526,-2.96905,26.9272,0.00523051,0.0076326,0.0209505,3038.26,3040.56,2034.48,2036.78
11.27,102.168,-48.1989,-2.96897,26.846,0.00538782,0.00753159,0.0206109,3008.76,3011.13,2056.86,2059.23
11.28,101.904,-48.245,-2.9689,26.7721,0.00554416,0.00747914,0.0204111,2982.46,2984.76,2076.83,2079.13
11.29,101.641,-48.291,-2.96882,26.7048,0.00563446,0.00738304,0.0200981,2960.37,2959.75,2096.03,2095.4
11.3,101.378,-48.3369,-2.96875,26.6433,0.0056825,0.00726882,0.0197417,2937.5,2940.5,2109.99,2112.98
11.31,101.116,-48.3827,-2.96868,26.5871,0.00586189,0.00734862,0.0199162,2918.93,2921.38,2124.26,2126.72
11.32,100.854,-48.4285,-2.9686,26.5354,0.00601047,0.00740961,0.0200425,2902.26,2904.31,2136.91,2138.96
11.33,100.593,-48.4742,-2.96853,26.4879,0.00603022,0.00732406,0.0197756,2888.76,2887.6,2149.56,2148.39
11.34,100.333,-48.5198,-2.96846,26.4441,0.00598114,0.00716977,0.019327,2874.87,2874.43,2158.99,2158.55
11.35,100.072,-48.5654,-2.96839,26.4036,0.00596929,0.00707823,0.0190511,2862.52,2862.52,2167.44,2167.45
11.36,99.8124,-48.611,-2.96832,26.3661,0.00597988,0.00702681,0.0188858,2851.51,2851.77,2175,2175.26
11.37,99.5529,-48.6564,-2.96825,26.3311,0.00586656,0.00682756,0.0183259,2842.96,2840.79,2183.01,2180.84
11.38,99.2937,-48.7019,-2.96818,26.2985,0.00575835,0.00664689,0.0178189,2833.72,2832.49,2188.55,2187.31
11.39,99.0349,-48.7473,-2.96811,26.268,0.00569934,0.00653717,0.0175044,2825.54,2824.91,2193.55,2192.91
11.4,98.7763,-48.7927,-2.96805,26.2394,0.00567178,0.00647287,0.0173134,2818.26,2818.01,2198.02,2197.77
11.41,98.518,-48.838,-2.96798,26.2124,0.00550161,0.00623267,0.0166537,2812.9,2810.6,2203.15,2200.85
11.42,98.26,-48.8834,-2.96792,26.1869,0.00538331,0.00606613,0.016193,2806.7,2805.3,2206.3,2204.91
11.43,98.0022,-48.9286,-2.96786,26.1627,0.00531295,0.00596465,0.0159074,2801.21,2800.4,2209.17,2208.36
11.44,97.7446,-48.9739,-2.9678,26.1397,0.00525367,0.00587903,0.0156652,2797.84,2794.39,2213.24,2209.79
11.45,97.4873,-49.0191,-2.96775,26.1177,0.00507253,0.00564242,0.0150221,2792.97,2790.78,2215.01,2212.82
11.46,97.2302,-49.0644,-2.96769,26.0967,0.0049583,0.00549567,0.0146197,2788.71,2787.34,2216.68,2215.32
11.47,96.9733,-49.1095,-2.96764,26.0766,0.00488788,0.00540625,0.0143707,2784.95,2784.12,2218.21,2217.38
11.48,96.7166,-49.1547,-2.96758,26.0571,0.0047911,0.00528321,0.0140332,2782.92,2779.81,2220.9,2217.78
11.49,96.46,-49.1999,-2.96753,26.0384,0.00462631,0.00507735,0.0134766,2779.48,2777.47,2221.66,2219.66
11.5,96.2037,-49.245,-2.96748,26.0202,0.00452088,0.00494977,0.0131288,2776.48,2775.2,2222.42,2221.14
11.51,95.9475,-49.2901,-2.96743,26.0026,0.00445457,0.00487209,0.012914,2773.83,2773.03,2223.11,2222.32
11.52,95.6916,-49.3352,-2.96738,25.9854,0.00434573,0.00473933,0.0125539,2772.66,2769.78,2224.94,2222.06
11.53,95.4357,-49.3803,-2.96734,25.9687,0.00419294,0.0045539,0.0120549,2770.12,2768.26,2225.07,2223.2
11.54,95.1801,-49.4253,-2.96729,25.9523,0.00409418,0.00443896,0.0117432,2767.92,2766.72,2225.24,2224.04
11.55,94.9246,-49.4704,-2.96725,25.9363,0.00403114,0.0043689,0.0115508,2765.97,2765.21,2225.41,2224.65
11.56,94.6692,-49.5154,-2.96721,25.9205,0.0038989,0.0042099,0.0111236,2765.27,2762.72,2226.6,2224.05
11.57,94.4141,-49.5604,-2.96716,25.9051,0.0037628,0.00404916,0.0106925,2763.34,2761.67,2226.36,2224.69
11.58,94.159,-49.6054,-2.96713,25.8899,0.00367414,0.00394957,0.0104234,2761.66,2760.58,2226.19,2225.11
11.59,93.9042,-49.6503,-2.96709,25.8749,0.00361696,0.00388888,0.0102573,2760.17,2759.48,2226.04,2225.35
11.6,93.6494,-49.6953,-2.96705,25.86,0.00348073,0.00372671,0.00982395,2759.77,2757.45,2226.84,2224.52
11.61,93.3948,-49.7402,-2.96701,25.8454,0.00335675,0.00358304,0.00943986,2758.24,2756.71,2226.37,2224.85
11.62,93.1404,-49.7851,-2.96698,25.8309,0.00327545,0.00349397,0.00920002,2756.89,2755.9,2225.99,2224.99
11.63,92.8861,-49.83,-2.96694,25.8165,0.00322255,0.00343961,0.00905185,2755.7,2755.05,2225.64,2225
11.64,92.6319,-49.8749,-2.96691,25.8023,0.0030835,0.00327504,0.00861402,2755.46,2753.35,2226.16,2224.06
11.65,92.3779,-49.9198,-2.96688,25.7881,0.00297056,0.00314631,0.0082709,2754.18,2752.79,2225.56,2224.17
11.66,92.1241,-49.9646,-2.96684,25.7741,0.00289604,0.00306643,0.00805651,2753.06,2752.15,2225.05,2224.13
11.67,91.8703,-50.0095,-2.96681,25.7601,0.00284715,0.00301757,0.00792386,2752.06,2751.46,2224.58,2223.98
11.68,91.6167,-50.0543,-2.96679,25.7463,0.0026977,0.00284106,0.00745633,2751.87,2750.02,2224.87,2223.03
11.69,91.3633,-50.0991,-2.96676,25.7325,0.00259858,0.00273066,0.00716275,2750.78,2749.55,2224.21,2222.98
11.7,91.1099,-50.1438,-2.96673,25.7187,0.00253278,0.00266212,0.00697923,2749.81,2749,2223.63,2222.81
11.71,90.8568,-50.1886,-2.9667,25.705,0.00247623,0.0026035,0.00682192,2749.91,2747.43,2224.07,2221.58
11.72,90.6037,-50.2333,-2.96668,25.6914,0.00234263,0.00244764,0.0064101,2748.78,2747.13,2223.24,2221.59
11.73,90.3508,-50.2781,-2.96666,25.6777,0.00225363,0.0023501,0.00615141,2747.81,2746.71,2222.55,2221.44
11.74,90.098,-50.3228,-2.96663,25.6642,0.00219421,0.00228947,0.00598953,2746.95,2746.22,2221.93,2221.19
11.75,89.8454,-50.3674,-2.96661,25.6506,0.00213097,0.00222212,0.00581028,2747.03,2744.81,2222.22,2220
11.76,89.5929,-50.4121,-2.96659,25.6371,0.00201133,0.00208422,0.00544684,2746.01,2744.53,2221.39,2219.91
11.77,89.3405,-50.4568,-2.96657,25.6237,0.00193127,0.00199786,0.00521841,2745.13,2744.13,2220.68,2219.69
11.78,89.0882,-50.5014,-2.96655,25.6102,0.00187751,0.00194408,0.00507526,2744.34,2743.67,2220.04,2219.38
11.79,88.8361,-50.546,-2.96653,25.5968,0.00180939,0.00187026,0.00487999,2744.37,2742.39,2220.22,2218.24
11.8,88.5841,-50.5906,-2.96651,25.5834,0.00170253,0.00174864,0.00456026,2743.44,2742.11,2219.4,2218.08
11.81,88.3323,-50.6352,-2.96649,25.57,0.00163068,0.0016724,0.00435914,2742.62,2741.72,2218.69,2217.8
11.82,88.0806,-50.6797,-2.96648,25.5566,0.00158214,0.00162481,0.00423289,2741.88,2741.27,2218.05,2217.45
11.83,87.829,-50.7242,-2.96646,25.5432,0.00151091,0.00154676,0.00402744,2741.87,2740.11,2218.12,2216.36
11.84,87.5775,-50.7687,-2.96645,25.5299,0.0014158,0.00143994,0.00374736,2740.99,2739.81,2217.33,2216.15
11.85,87.3262,-50.8132,-2.96643,25.5166,0.00135153,0.00137289,0.003571,2740.22,2739.42,2216.63,2215.83
11.86,87.075,-50.8577,-2.96642,25.5032,0.00130784,0.00133094,0.00346006,2739.52,2738.97,2215.99,2215.44
11.87,86.824,-50.9022,-2.96641,25.4899,0.0012351,0.00125066,0.00324966,2739.46,2737.9,2215.98,2214.42
11.88,86.5731,-50.9466,-2.96639,25.4766,0.00115077,0.00115727,0.00300542,2738.64,2737.58,2215.2,2214.15
11.89,86.3223,-50.991,-2.96638,25.4633,0.00109349,0.00109855,0.00285144,2737.9,2737.19,2214.52,2213.8
11.9,86.0716,-51.0354,-2.96637,25.45,0.00105428,0.0010617,0.00275436,2737.23,2736.74,2213.88,2213.39
11.91,85.8211,-51.0797,-2.96636,25.4367,0.000988231,0.000989351,0.00256532,2737.13,2735.72,2213.82,2212.4
11.92,85.5707,-51.1241,-2.96635,25.4234,0.000911339,0.000904726,0.00234467,2736.35,2735.39,2213.07,2212.11
11.93,85.3204,-51.1684,-2.96634,25.4101,0.000858891,0.000851429,0.00220539,2735.64,2734.99,2212.39,2211.73
11.94,85.0703,-51.2127,-2.96634,25.3968,0.000822778,0.000817867,0.00211735,2734.99,2734.54,2211.76,2211.3
11.95,84.8203,-51.257,-2.96633,25.3835,0.00075623,0.000744538,0.0019265,2734.84,2733.59,2211.63,2210.38
11.96,84.5704,-51.3012,-2.96632,25.3703,0.00068817,0.000670753,0.00173468,2734.09,2733.24,2210.9,2210.05
11.97,84.3207,-51.3455,-2.96631,25.357,0.000641476,0.00062418,0.00161339,2733.41,2732.82,2210.24,2209.65
11.98,84.0711,-51.3897,-2.96631,25.3437,0.00060909,0.000594737,0.00153648,2732.78,2732.37,2209.62,2209.21
11.99,83.8216,-51.4339,-2.9663,25.3304,0.000549078,0.000529131,0.00136627,2732.59,2731.46,2209.45,2208.32
12,83.5722,-51.478,-2.9663,25.3172,0.000487539,0.000462907,0.00119465,2731.87,2731.1,2208.74,2207.96
12.01,83.323,-51.5222,-2.96629,25.3039,0.000445118,0.000421014,0.00108596,2731.21,2730.67,2208.09,2207.55
12.02,83.0739,-51.5663,-2.96629,25.2907,0.000415507,0.000394423,0.00101684,2730.59,2730.21,2207.47,2207.1
12.03,82.825,-51.6104,-2.96629,25.2774,0.000356522,0.000329727,0.000849606,2730.35,2729.36,2207.25,2206.26
12.04,82.5761,-51.6545,-2.96628,25.2641,0.000302561,0.000272624,0.0007021,2729.66,2728.98,2206.56,2205.88
12.05,82.3274,-51.6985,-2.96628,25.2509,0.000265121,0.000236392,0.000608471,2729.02,2728.54,2205.93,2205.45
12.06,82.0789,-51.7426,-2.96628,25.2381,0.000238775,0.000213279,0.000548703,2724.58,2724.24,2209.19,2208.85
12.07,81.8304,-51.7866,-2.96628,25.2268,0.0001862,0.000156087,0.000401383,2720.05,2719.17,2213.33,2212.45
12.08,81.5821,-51.8306,-2.96627,25.2166,0.000137965,0.000105484,0.000271147,2715.62,2715.02,2216.66,2216.05
12.09,81.3338,-51.8746,-2.96627,25.2075,0.000104318,7.32876e-05,0.000188318,2712.11,2711.69,2219.25,2218.82
12.1,81.0857,-51.9185,-2.96627,25.199,8.04743e-05,5.26476e-05,0.000135236,2710.83,2710.52,2219.72,2219.41
12.11,80.8376,-51.9625,-2.96627,25.1907,3.00769e-05,-2.24596e-06,-5.76729e-06,2709.86,2709.1,2220.46,2219.7
12.12,80.5896,-52.0064,-2.96627,25.1826,-1.17211e-05,-4.5322e-05,-0.000116343,2708.6,2708.07,2220.85,2220.32
12.13,80.3416,-52.0503,-2.96627,25.1748,-4.10855e-05,-7.28577e-05,-0.00018697,2707.4,2707.03,2221.26,2220.88
12.14,80.0938,-52.0942,-2.96627,25.1672,-6.20729e-05,-9.06401e-05,-0.000232534,2706.27,2706,2221.68,2221.41
12.15,79.846,-52.1381,-2.96628,25.1599,-0.000106311,-0.000138478,-0.000355157,2705.41,2704.75,2222.33,2221.66
12.16,79.5983,-52.182,-2.96628,25.1528,-0.000143115,-0.000176126,-0.000451585,2704.3,2703.83,2222.68,2222.21
12.17,79.3507,-52.2258,-2.96628,25.1459,-0.000169116,-0.000200304,-0.000513438,2703.24,2702.91,2223.04,2222.71
12.18,79.1031,-52.2697,-2.96628,25.1392,-0.000187832,-0.000216035,-0.000553612,2702.24,2702,2223.41,2223.17
12.19,78.8556,-52.3135,-2.96628,25.1327,-0.000226552,-0.000257656,-0.000660099,2701.48,2700.9,2223.99,2223.4
12.2,78.6082,-52.3573,-2.96629,25.1264,-0.00025883,-0.000290464,-0.000743966,2700.49,2700.08,2224.29,2223.88
12.21,78.3608,-52.4012,-2.96629,25.1203,-0.000281765,-0.000311649,-0.000798034,2699.56,2699.27,2224.61,2224.32
12.22,78.1135,-52.445,-2.96629,25.1143,-0.000298396,-0.000325549,-0.00083343,2698.68,2698.46,2224.94,2224.73
12.23,77.8662,-52.4888,-2.96629,25.1086,0.000138351,0.000225892,0.000578169,2694.19,2701.31,2221.63,2228.75
12.24,77.619,-52.5325,-2.96629,25.103,0.000525089,0.000682778,0.00174718,2694.53,2699.37,2223.12,2227.96
12.25,77.3719,-52.5763,-2.96628,25.0976,0.000790391,0.000971623,0.00248577,2694.51,2697.86,2224.2,2227.55
12.26,77.1248,-52.6201,-2.96627,25.0924,0.000975694,0.00115585,0.00295647,2694.25,2696.62,2225.02,2227.38
12.27,76.8777,-52.6639,-2.96625,25.0873,0.00257382,0.00309953,0.00792649,2683.51,2705.91,2215.32,2237.72
12.28,76.6307,-52.7077,-2.96621,25.0824,0.00379664,0.00448449,0.011466,2686.32,2701.7,2219.13,2234.52
12.29,76.3838,-52.7515,-2.96616,25.0776,0.00464427,0.00536435,0.0137131,2687.95,2698.7,2221.74,2232.5
12.3,76.1369,-52.7953,-2.9661,25.073,0.00524302,0.00592939,0.0151547,2688.83,2696.5,2223.58,2231.25
12.31,75.89,-52.8392,-2.96602,25.0685,0.00798128,0.009168,0.0234279,2672.94,2711.1,2208.61,2246.77
12.32,75.6433,-52.8831,-2.96592,25.0641,0.0100716,0.0114673,0.0292984,2678.21,2704.59,2214.77,2241.16
12.33,75.3965,-52.927,-2.9658,25.0599,0.0115315,0.012934,0.0330403,2681.5,2700.09,2218.93,2237.53
12.34,75.1498,-52.9709,-2.96566,25.0558,0.0125711,0.0138815,0.0354548,2683.52,2696.9,2221.8,2235.17
12.35,74.9032,-53.015,-2.9655,25.0518,0.0163519,0.0182673,0.0466494,2663.37,2715.91,2202.46,2255
12.36,74.6566,-53.059,-2.9653,25.048,0.0192379,0.021378,0.0545847,2670.83,2707.35,2210.71,2247.24
12.37,74.4101,-53.1032,-2.96507,25.0442,0.021265,0.0233698,0.0596614,2675.6,2701.51,2216.26,2242.16
12.38,74.1636,-53.1474,-2.96483,25.0406,0.0227179,0.0246634,0.0629548,2678.66,2697.41,2220.06,2238.81
12.39,73.9171,-53.1917,-2.96458,25.0371,0.023781,0.0255193,0.0651304,2680.61,2694.46,2222.73,2236.58
12.4,73.6707,-53.2361,-2.96432,25.0337,0.0245752,0.0260993,0.0666017,2681.82,2692.27,2224.64,2235.09
12.41,73.4244,-53.2805,-2.96406,25.0304,0.0251809,0.0265042,0.067626,2682.55,2690.6,2226.05,2234.1
12.42,73.1781,-53.325,-2.96379,25.0272,0.0256524,0.0267971,0.0683644,2682.96,2689.28,2227.11,2233.43
12.43,72.9318,-53.3696,-2.96349,25.024,0.03014,0.0321331,0.0819673,2654.06,2717.28,2198.86,2262.08
12.44,72.6856,-53.4143,-2.96315,25.021,0.0336129,0.0359732,0.0917518,2663.26,2707.21,2208.68,2252.64
12.45,72.4395,-53.4591,-2.96278,25.018,0.0360537,0.0384404,0.0980329,2669.21,2700.42,2215.24,2246.45
12.46,72.1934,-53.504,-2.96238,25.0152,0.0378065,0.0400509,0.102129,2673.08,2695.73,2219.7,2242.34
12.47,71.9474,-53.549,-2.96195,25.0124,0.0437397,0.0469023,0.119586,2642.76,2725.25,2189.95,2272.44
12.48,71.7014,-53.5942,-2.96145,25.0096,0.0482861,0.0517768,0.132,2654.75,2712.48,2202.5,2260.23
12.49,71.4554,-53.6396,-2.96091,25.007,0.0515025,0.0549206,0.14,2662.61,2703.87,2210.9,2252.16
12.5,71.2096,-53.6851,-2.96035,25.0044,0.0538275,0.0569834,0.145243,2667.81,2697.94,2216.62,2246.76
12.51,70.9637,-53.7309,-2.95974,25.0019,0.0606107,0.0646652,0.164806,2635.45,2729.57,2184.8,2278.91
12.52,70.718,-53.7768,-2.95906,24.9994,0.0658118,0.0701313,0.17872,2649.05,2715.26,2198.9,2265.11
12.53,70.4723,-53.8229,-2.95834,24.997,0.0695121,0.0736721,0.187725,2658.02,2705.62,2208.35,2255.95
12.54,70.2267,-53.8693,-2.95759,24.9947,0.0722034,0.0760096,0.193663,2664,2698.98,2214.8,2249.79
12.55,69.9811,-53.9159,-2.95678,24.9924,0.0795868,0.0842814,0.214719,2629.96,2732.35,2181.25,2283.64
12.56,69.7356,-53.9627,-2.95591,24.9901,0.0852571,0.0901756,0.229715,2644.67,2717,2196.42,2268.75
12.57,69.4902,-54.0098,-2.95498,24.988,0.089309,0.0940092,0.23946,2654.41,2706.65,2206.6,2258.84
12.58,69.2449,-54.0572,-2.95403,24.9859,0.0922708,0.0965547,0.245923,2660.93,2699.53,2213.55,2252.15
12.59,68.9996,-54.1049,-2.95301,24.9837,0.100093,0.105259,0.268071,2625.69,2734.15,2178.75,2287.21
12.6,68.7545,-54.1529,-2.95192,24.9817,0.10611,0.111472,0.28387,2641.18,2718.07,2194.67,2271.56
12.61,68.5094,-54.2012,-2.95079,24.9797,0.110426,0.11553,0.294179,2651.46,2707.23,2205.35,2261.12
12.62,68.2644,-54.2498,-2.94962,24.9778,0.113596,0.118239,0.301055,2658.36,2699.78,2212.65,2254.07
12.63,68.0194,-54.2988,-2.94838,24.9757,0.121729,0.127246,0.323963,2622.39,2735.17,2177.09,2289.87
12.64,67.7746,-54.3482,-2.94707,24.9738,0.127996,0.133687,0.340334,2638.4,2718.61,2193.5,2273.71
12.65,67.5299,-54.3979,-2.94571,24.972,0.132509,0.13791,0.351059,2649.04,2707.45,2204.51,2262.93
12.66,67.2853,-54.448,-2.94432,24.9702,0.135838,0.140747,0.358255,2656.19,2699.79,2212.03,2255.63
12.67,67.0407,-54.4985,-2.94286,24.9683,0.144172,0.149942,0.381631,2619.92,2735.52,2176.15,2291.75
12.68,66.7963,-54.5495,-2.94132,24.9665,0.150607,0.15653,0.39837,2636.21,2718.71,2192.81,2275.31
12.69,66.552,-54.6008,-2.93973,24.9647,0.155258,0.160869,0.409383,2647.05,2707.38,2204.01,2264.34
12.7,66.3078,-54.6527,-2.93811,24.9631,0.158704,0.163801,0.416817,2654.35,2699.6,2211.65,2256.9
12.71,66.0637,-54.7049,-2.93642,24.9612,0.167145,0.173083,0.440403,2618.16,2735.28,2175.83,2292.95
12.72,65.8197,-54.7577,-2.93465,24.9595,0.173676,0.179747,0.457329,2634.53,2718.4,2192.56,2276.43
12.73,65.5759,-54.8109,-2.93282,24.9578,0.178414,0.184156,0.468516,2645.44,2707.03,2203.81,2265.4
12.74,65.3321,-54.8647,-2.93097,24.9563,0.181942,0.187155,0.476115,2652.79,2699.23,2211.48,2257.92
12.75,65.0886,-54.9189,-2.92904,24.9545,0.190405,0.196433,0.499683,2617.01,2734.5,2176.07,2293.55
12.76,64.8451,-54.9737,-2.92704,24.9528,0.196968,0.203112,0.516636,2633.3,2717.73,2192.7,2277.13
12.77,64.6018,-55.0291,-2.92498,24.9512,0.201749,0.207551,0.527894,2644.15,2706.43,2203.87,2266.16
12.78,64.3586,-55.085,-2.92289,24.9497,0.205326,0.21059,0.535593,2651.47,2698.68,2211.51,2258.71
12.79,64.1156,-55.1414,-2.92073,24.948,0.213739,0.219786,0.558942,2616.41,2733.25,2176.8,2293.63
12.8,63.8727,-55.1985,-2.9185,24.9463,0.220279,0.226423,0.575781,2632.45,2716.74,2193.18,2277.46
12.81,63.63,-55.2562,-2.91621,24.9448,0.225063,0.230857,0.587021,2643.14,2705.61,2204.18,2266.65
12.82,63.3875,-55.3145,-2.91388,24.9433,0.228661,0.233915,0.594762,2650.36,2697.97,2211.7,2259.31
12.83,63.1451,-55.3733,-2.9115,24.9416,0.236453,0.242352,0.616172,2614.61,2733.25,2176.29,2294.93
12.84,62.9029,-55.4329,-2.90904,24.94,0.243098,0.249146,0.633406,2630.84,2716.55,2192.86,2278.57
12.85,62.6609,-55.4931,-2.90652,24.9385,0.247968,0.253699,0.644941,2641.65,2705.31,2203.98,2267.64
12.86,62.419,-55.554,-2.90396,24.9371,0.251641,0.256851,0.652917,2648.94,2697.61,2211.56,2260.24
12.87,62.1773,-55.6155,-2.90135,24.9354,0.259332,0.265157,0.673984,2614.6,2731.48,2177.56,2294.44
12.88,61.9359,-55.6777,-2.89866,24.9338,0.265892,0.271847,0.690947,2630.42,2715.2,2193.71,2278.49
12.89,61.6946,-55.7407,-2.89592,24.9323,0.270722,0.276355,0.702361,2640.95,2704.24,2204.55,2267.84
12.9,61.4535,-55.8043,-2.89314,24.9309,0.274384,0.279499,0.710312,2648.06,2696.73,2211.95,2260.62
12.91,61.2127,-55.8687,-2.8903,24.9292,0.281886,0.287573,0.73078,2615.21,2729.12,2179.43,2293.34
12.92,60.972,-55.9338,-2.88739,24.9276,0.288294,0.294089,0.747291,2630.43,2713.44,2194.98,2277.99
12.93,60.7316,-55.9997,-2.88442,24.9261,0.293037,0.298506,0.75847,2640.56,2702.87,2205.42,2267.74
12.94,60.4914,-56.0664,-2.88142,24.9247,0.296654,0.301613,0.766321,2647.4,2695.63,2212.55,2260.79
12.95,60.2515,-56.1338,-2.87836,24.923,0.303919,0.309404,0.786065,2616.17,2726.4,2181.66,2291.89
12.96,60.0117,-56.202,-2.87523,24.9214,0.310136,0.315708,0.802028,2630.69,2711.42,2196.51,2277.24
12.97,59.7723,-56.2711,-2.87205,24.92,0.314762,0.32001,0.812909,2640.36,2701.33,2206.48,2267.45
12.98,59.533,-56.3409,-2.86883,24.9186,0.318315,0.323063,0.820619,2646.89,2694.4,2213.29,2260.81
12.99,59.2941,-56.4115,-2.86556,24.9169,0.325307,0.330538,0.839549,2617.4,2723.42,2184.14,2290.17
13,59.0554,-56.483,-2.86222,24.9153,0.331302,0.336601,0.854895,2631.15,2709.22,2198.22,2276.29
13.01,58.8169,-56.5554,-2.85883,24.9138,0.335791,0.34077,0.865431,2640.3,2699.64,2207.68,2267.02
13.02,58.5788,-56.6286,-2.85541,24.9124,0.339262,0.343757,0.872968,2646.48,2693.07,2214.14,2260.73
13.03,58.3409,-56.7027,-2.85193,24.9108,0.345953,0.350886,0.891014,2618.84,2720.24,2186.84,2288.24
13.04,58.1033,-56.7776,-2.84839,24.9092,0.351705,0.356687,0.905686,2631.76,2706.87,2200.08,2275.19
13.05,57.866,-56.8535,-2.8448,24.9077,0.356039,0.360708,0.915841,2640.36,2697.84,2208.99,2266.47
13.06,57.6291,-56.9302,-2.84118,24.9063,0.359415,0.363618,0.923178,2646.16,2691.65,2215.07,2260.56
13.07,57.3924,-57.0078,-2.83751,24.9046,0.365784,0.370381,0.940286,2620.44,2716.9,2189.69,2286.15
13.08,57.156,-57.0864,-2.83377,24.9031,0.371274,0.375902,0.954241,2632.49,2704.4,2202.07,2273.97
13.09,56.92,-57.1659,-2.82999,24.9016,0.375439,0.379763,0.963984,2640.51,2695.96,2210.39,2265.84
13.1,56.6843,-57.2463,-2.82618,24.9002,0.37871,0.382588,0.971102,2645.91,2690.16,2216.08,2260.32
13.11,56.449,-57.3277,-2.82232,24.8985,0.384741,0.388968,0.987231,2622.16,2713.44,2192.66,2283.94
13.12,56.214,-57.4101,-2.8184,24.897,0.389954,0.394196,1.00044,2633.31,2701.84,2204.14,2272.66
13.13,55.9793,-57.4934,-2.81443,24.8955,0.393941,0.397888,1.00975,2640.73,2694,2211.86,2265.13
13.14,55.7451,-57.5776,-2.81044,24.8941,0.397098,0.400622,1.01663,2645.72,2688.61,2217.13,2260.03
13.15,55.5111,-57.6629,-2.8064,24.8925,0.402779,0.406608,1.03175,2623.98,2709.89,2195.72,2281.64
13.16,55.2776,-57.7491,-2.80231,24.8909,0.407705,0.411534,1.04418,2634.21,2699.22,2206.28,2271.28
13.17,55.0444,-57.8363,-2.79817,24.8894,0.411505,0.41505,1.05304,2641.01,2692,2213.38,2264.37
13.18,54.8117,-57.9245,-2.79401,24.888,0.414542,0.417687,1.05967,2645.58,2687.03,2218.24,2259.68
13.19,54.5793,-58.0138,-2.7898,24.8864,0.419864,0.423272,1.07377,2625.86,2706.3,2198.84,2279.28
13.2,54.3474,-58.104,-2.78554,24.8849,0.424498,0.427891,1.08542,2635.16,2696.55,2208.46,2269.85
13.21,54.1158,-58.1953,-2.78124,24.8834,0.428104,0.431226,1.09382,2641.34,2689.96,2214.94,2263.56
13.22,53.8847,-58.2876,-2.77692,24.882,0.431016,0.433763,1.10019,2645.49,2685.42,2219.37,2259.3
13.23,53.6541,-58.381,-2.77255,24.8805,0.435977,0.438944,1.11327,2627.78,2702.69,2201.98,2276.88
13.24,53.4238,-58.4754,-2.76814,24.8789,0.440313,0.443253,1.12412,2636.15,2693.88,2210.66,2268.39
13.25,53.194,-58.5708,-2.76369,24.8775,0.443723,0.446406,1.13205,2641.71,2687.91,2216.51,2262.72
13.26,52.9647,-58.6673,-2.75921,24.8761,0.446506,0.448839,1.13816,2645.43,2683.79,2220.52,2258.88
13.27,52.7358,-58.7648,-2.7547,24.8746,0.451105,0.453618,1.15021,2629.71,2699.08,2205.11,2274.48
13.28,52.5074,-58.8635,-2.75014,24.8731,0.455143,0.457616,1.16028,2637.16,2691.2,2212.87,2266.91
13.29,52.2795,-58.9632,-2.74555,24.8717,0.458355,0.460586,1.16774,2642.1,2685.86,2218.1,2261.86
